"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","POSIZPROF","Posizione professionale","REGIME_ORARIO","Tempo pieno/parziale","CARATT_OCC","Carattere occupazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",147.922,,
"ITE","Centro","2","femmine","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",125.219,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",329.254,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",306.862,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",325.999,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",316.936,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",367.218,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",285.593,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",274.296,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",307.005,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",286.22,,
"ITE","Centro","9","totale","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",274.852,,
"ITFG","Mezzogiorno","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",214.577,,
"ITFG","Mezzogiorno","1","maschi","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",177.205,,
"ITFG","Mezzogiorno","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",91.568,,
"ITFG","Mezzogiorno","2","femmine","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",83.822,,
"ITFG","Mezzogiorno","9","totale","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",306.146,,
"ITFG","Mezzogiorno","9","totale","Y15-34","15-34 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",261.027,,
"ITFG","Mezzogiorno","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",67.933,,
"ITFG","Mezzogiorno","1","maschi","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",54.691,,
"ITFG","Mezzogiorno","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",151.562,,
"ITFG","Mezzogiorno","9","totale","Y15-34","15-34 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",123.669,,
"ITFG","Mezzogiorno","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",282.511,,
"ITFG","Mezzogiorno","1","maschi","Y15-34","15-34 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",231.896,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",1310.01,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",1162.264,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",798.609,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",721.886,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",2108.619,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",1884.149,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",325.028,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",268.891,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",611.713,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",501.778,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",936.741,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",770.668,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",1635.038,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",1456.706,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",1671.143,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",1663.886,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",1748.42,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",1431.154,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",1321.341,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",1464.648,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",1528.681,,
"IT","Italia","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",1409.946,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",1410.321,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",1359.116,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",1432.084,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",1427.018,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",1423.068,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",1223.663,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",1109.843,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",1291.987,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",1190.846,,
"IT","Italia","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",1301.978,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",3045.36,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",2815.822,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",3103.227,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",3090.903,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",3171.488,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",2654.817,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",2431.184,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",2756.635,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",2719.527,,
"IT","Italia","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",2711.924,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",566.857,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",504.811,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",404.044,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",358.389,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",970.901,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",863.2,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",130.445,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",104.245,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",287.102,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",243.126,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",417.547,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",347.37,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",697.302,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",651.647,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",714.414,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",699.569,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",723.578,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",609.055,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",566.243,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",669.127,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",606.089,,
"ITCD","Nord","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",594.761,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",691.146,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",680.125,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",692.727,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",724.763,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",666.971,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",601.515,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",533.583,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",664.478,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",569.455,,
"ITCD","Nord","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",638.545,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",1388.448,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",1331.771,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",1407.14,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",1424.332,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",1390.549,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",1210.57,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",1099.826,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",1333.605,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",1175.543,,
"ITCD","Nord","9","totale","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",1233.306,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",299.451,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",263.838,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",207.89,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",184.658,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2019","2019",507.34,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","1","dipendenti","1","tempo pieno","1","tempo determinato","2020","2020",448.497,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",74.569,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",58.477,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",136.799,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",118.174,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2019","2019",211.368,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","1","dipendenti","2","tempo parziale","1","tempo determinato","2020","2020",176.652,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",374.019,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q1","T1-2019",342.423,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q2","T2-2019",381.507,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q4","T4-2019",387.844,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019-Q3","T3-2019",384.303,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020","2020",322.315,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q2","T2-2020",291.758,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q1","T1-2020",361.687,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q3","T3-2020",321.962,,
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2020-Q4","T4-2020",313.856,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","1","dipendenti","9","totale","1","tempo determinato","2019","2019",344.689,,
